date,county,state,fips,cases,deaths,cured
2020-07-06,Los Angeles,California,6037,116570,3534,113036
2020-07-07,Los Angeles,California,6037,120539,3579,116960
2020-07-08,Los Angeles,California,6037,123004,3642,119362
2020-07-09,Los Angeles,California,6037,124738,3689,121049
2020-07-10,Los Angeles,California,6037,127358,3738,123620
2020-07-11,Los Angeles,California,6037,130242,3793,126449
2020-07-12,Los Angeles,California,6037,133549,3809,129740
2020-07-13,Los Angeles,California,6037,136129,3822,132307
2020-07-14,Los Angeles,California,6037,140307,3894,136413
2020-07-15,Los Angeles,California,6037,143009,3936,139073
2020-07-16,Los Angeles,California,6037,147468,3988,143480
2020-07-17,Los Angeles,California,6037,150319,4047,146272
2020-07-18,Los Angeles,California,6037,153041,4084,148957
2020-07-19,Los Angeles,California,6037,155887,4095,151792
2020-07-20,Los Angeles,California,6037,159045,4104,154941
2020-07-21,Los Angeles,California,6037,161673,4154,157519
2020-07-22,Los Angeles,California,6037,164870,4213,160657
2020-07-23,Los Angeles,California,6037,166848,4262,162586
2020-07-24,Los Angeles,California,6037,168757,4300,164457
2020-07-25,Los Angeles,California,6037,172325,4351,167974
2020-07-26,Los Angeles,California,6037,173995,4360,169635
2020-07-27,Los Angeles,California,6037,176028,4375,171653
2020-07-28,Los Angeles,California,6037,178642,4426,174216
2020-07-29,Los Angeles,California,6037,183383,4516,178867
2020-07-30,Los Angeles,California,6037,185872,4552,181320
2020-07-31,Los Angeles,California,6037,188481,4621,183860
2020-08-01,Los Angeles,California,6037,190693,4669,186024
2020-08-02,Los Angeles,California,6037,192167,4692,187475
2020-08-03,Los Angeles,California,6037,193788,4701,189087
2020-08-04,Los Angeles,California,6037,195614,4758,190856
2020-08-05,Los Angeles,California,6037,197912,4825,193087
2020-08-06,Los Angeles,California,6037,201106,4869,196237
2020-08-07,Los Angeles,California,6037,204167,4918,199249
2020-08-08,Los Angeles,California,6037,206761,4967,201794
2020-08-09,Los Angeles,California,6037,208528,4977,203551
2020-08-10,Los Angeles,California,6037,210424,4996,205428
2020-08-11,Los Angeles,California,6037,211808,5057,206751
2020-08-12,Los Angeles,California,6037,214197,5109,209088
2020-08-13,Los Angeles,California,6037,216139,5171,210968
2020-08-14,Los Angeles,California,6037,218693,5214,213479
2020-08-15,Los Angeles,California,6037,220762,5245,215517
2020-08-16,Los Angeles,California,6037,221950,5254,216696
2020-08-17,Los Angeles,California,6037,223131,5273,217858
2020-08-18,Los Angeles,California,6037,224031,5335,218696
2020-08-19,Los Angeles,California,6037,225827,5392,220435
2020-08-20,Los Angeles,California,6037,227346,5446,221900
2020-08-21,Los Angeles,California,6037,229054,5491,223563
2020-08-22,Los Angeles,California,6037,230662,5537,225125
2020-08-23,Los Angeles,California,6037,231695,5545,226150
2020-08-24,Los Angeles,California,6037,232893,5558,227335
2020-08-25,Los Angeles,California,6037,233777,5605,228172
2020-08-26,Los Angeles,California,6037,235386,5663,229723
2020-08-27,Los Angeles,California,6037,236986,5701,231285
2020-08-28,Los Angeles,California,6037,238458,5732,232726
2020-08-29,Los Angeles,California,6037,239756,5759,233997
2020-08-30,Los Angeles,California,6037,240749,5769,234980
2020-08-31,Los Angeles,California,6037,241768,5784,235984
2020-09-01,Los Angeles,California,6037,242521,5829,236692
2020-09-02,Los Angeles,California,6037,243935,5878,238057
2020-09-03,Los Angeles,California,6037,244999,5932,239067
2020-09-04,Los Angeles,California,6037,246407,5977,240430
2020-09-05,Los Angeles,California,6037,247542,6000,241542
2020-09-06,Los Angeles,California,6037,248334,6005,242329
2020-09-07,Los Angeles,California,6037,248821,6030,242791
2020-09-08,Los Angeles,California,6037,249241,6036,243205
2020-09-09,Los Angeles,California,6037,249859,6090,243769
2020-09-10,Los Angeles,California,6037,251024,6128,244896
2020-09-11,Los Angeles,California,6037,252066,6171,245895
2020-09-12,Los Angeles,California,6037,253176,6197,246979
2020-09-13,Los Angeles,California,6037,253985,6208,247777
2020-09-14,Los Angeles,California,6037,254656,6231,248425
2020-09-15,Los Angeles,California,6037,255049,6273,248776
2020-09-16,Los Angeles,California,6037,256148,6303,249845
2020-09-17,Los Angeles,California,6037,257271,6324,250947
2020-09-18,Los Angeles,California,6037,258516,6330,252186
2020-09-19,Los Angeles,California,6037,259817,6330,253487
2020-09-20,Los Angeles,California,6037,260797,6353,254444
2020-09-21,Los Angeles,California,6037,261446,6366,255080
2020-09-22,Los Angeles,California,6037,262133,6401,255732
2020-09-23,Los Angeles,California,6037,263333,6423,256910
2020-09-24,Los Angeles,California,6037,264414,6455,257959
2020-09-25,Los Angeles,California,6037,265775,6488,259287
2020-09-26,Los Angeles,California,6037,266988,6504,260484
2020-09-27,Los Angeles,California,6037,267801,6514,261287
2020-09-28,Los Angeles,California,6037,268455,6515,261940
2020-09-29,Los Angeles,California,6037,269284,6551,262733
2020-09-30,Los Angeles,California,6037,270299,6576,263723
2020-10-01,Los Angeles,California,6037,271371,6610,264761
2020-10-02,Los Angeles,California,6037,272653,6626,266027
2020-10-03,Los Angeles,California,6037,273638,6642,266996
2020-10-04,Los Angeles,California,6037,274565,6647,267918
2020-10-05,Los Angeles,California,6037,274942,6654,268288
2020-10-06,Los Angeles,California,6037,275856,6681,269175
2020-10-07,Los Angeles,California,6037,277445,6709,270736
2020-10-08,Los Angeles,California,6037,278665,6726,271939
2020-10-09,Los Angeles,California,6037,279909,6741,273168
2020-10-10,Los Angeles,California,6037,281165,6768,274397
2020-10-11,Los Angeles,California,6037,282135,6771,275364
2020-10-12,Los Angeles,California,6037,282982,6773,276209
2020-10-13,Los Angeles,California,6037,283750,6790,276960
2020-10-14,Los Angeles,California,6037,285016,6812,278204
2020-10-15,Los Angeles,California,6037,286183,6834,279349
2020-10-16,Los Angeles,California,6037,287222,6855,280367
2020-10-17,Los Angeles,California,6037,288136,6863,281273
2020-10-18,Los Angeles,California,6037,288451,6876,281575
2020-10-19,Los Angeles,California,6037,289366,6877,282489
2020-10-20,Los Angeles,California,6037,290009,6912,283097
2020-10-21,Los Angeles,California,6037,290486,6944,283542
2020-10-22,Los Angeles,California,6037,294065,6956,287109
2020-10-23,Los Angeles,California,6037,296821,6974,289847
2020-10-24,Los Angeles,California,6037,298937,6989,291948
2020-10-25,Los Angeles,California,6037,299760,6993,292767
2020-10-26,Los Angeles,California,6037,300614,7000,293614
2020-10-27,Los Angeles,California,6037,302077,7027,295050
2020-10-28,Los Angeles,California,6037,303369,7040,296329
2020-10-29,Los Angeles,California,6037,305070,7044,298026
2020-10-30,Los Angeles,California,6037,306327,7056,299271
2020-10-31,Los Angeles,California,6037,307618,7071,300547
2020-11-01,Los Angeles,California,6037,309190,7074,302116
2020-11-02,Los Angeles,California,6037,310595,7076,303519
2020-11-03,Los Angeles,California,6037,311745,7097,304648
2020-11-04,Los Angeles,California,6037,313526,7117,306409
2020-11-05,Los Angeles,California,6037,315634,7140,308494
2020-11-06,Los Angeles,California,6037,317727,7157,310570
2020-11-07,Los Angeles,California,6037,320048,7170,312878
2020-11-08,Los Angeles,California,6037,322281,7172,315109
2020-11-09,Los Angeles,California,6037,323699,7177,316522
2020-11-10,Los Angeles,California,6037,325951,7200,318751
2020-11-11,Los Angeles,California,6037,328042,7216,320826
2020-11-12,Los Angeles,California,6037,330528,7221,323307
2020-11-13,Los Angeles,California,6037,332945,7246,325699
2020-11-14,Los Angeles,California,6037,336630,7266,329364
2020-11-15,Los Angeles,California,6037,339640,7269,332371
2020-11-16,Los Angeles,California,6037,342425,7275,335150
2020-11-17,Los Angeles,California,6037,344607,7299,337308
2020-11-18,Los Angeles,California,6037,348420,7335,341085
2020-11-19,Los Angeles,California,6037,353316,7363,345953
2020-11-20,Los Angeles,California,6037,357541,7396,350145
2020-11-21,Los Angeles,California,6037,361962,7429,354533
2020-11-22,Los Angeles,California,6037,364613,7438,357175
2020-11-23,Los Angeles,California,6037,370729,7446,363283
2020-11-24,Los Angeles,California,6037,374231,7497,366734
2020-11-25,Los Angeles,California,6037,378421,7543,370878
2020-11-26,Los Angeles,California,6037,383373,7580,375793
2020-11-27,Los Angeles,California,6037,387793,7604,380189
2020-11-28,Los Angeles,California,6037,391004,7623,383381
2020-11-29,Los Angeles,California,6037,395957,7639,388318
2020-11-30,Los Angeles,California,6037,401034,7655,393379
2020-12-01,Los Angeles,California,6037,408515,7700,400815
2020-12-02,Los Angeles,California,6037,414304,7740,406564
2020-12-03,Los Angeles,California,6037,422000,7782,414218
2020-12-04,Los Angeles,California,6037,430713,7842,422871
2020-12-05,Los Angeles,California,6037,439538,7886,431652
2020-12-06,Los Angeles,California,6037,449982,7909,442073
2020-12-07,Los Angeles,California,6037,458011,7936,450075
2020-12-08,Los Angeles,California,6037,466459,8000,458459
2020-12-09,Los Angeles,California,6037,475409,8075,467334
2020-12-10,Los Angeles,California,6037,488055,8149,479906
2020-12-11,Los Angeles,California,6037,501792,8199,493593
2020-12-12,Los Angeles,California,6037,513029,8269,504760
2020-12-13,Los Angeles,California,6037,525651,8298,517353
2020-12-14,Los Angeles,California,6037,532895,8345,524550
2020-12-15,Los Angeles,California,6037,543949,8431,535518
2020-12-16,Los Angeles,California,6037,566185,8568,557617
2020-12-17,Los Angeles,California,6037,580505,8664,571841
2020-12-18,Los Angeles,California,6037,596910,8757,588153
2020-12-19,Los Angeles,California,6037,610562,8817,601745
2020-12-20,Los Angeles,California,6037,623875,8875,615000
2020-12-21,Los Angeles,California,6037,635058,8931,626127
2020-12-22,Los Angeles,California,6037,647766,9016,638750
2020-12-23,Los Angeles,California,6037,664193,9153,655040
2020-12-24,Los Angeles,California,6037,677538,9299,668239
2020-12-25,Los Angeles,California,6037,677538,9299,668239
2020-12-26,Los Angeles,California,6037,706712,9438,697274
2020-12-27,Los Angeles,California,6037,720099,9482,710617
2020-12-28,Los Angeles,California,6037,733612,9555,724057
2020-12-29,Los Angeles,California,6037,746381,9782,736599
2020-12-30,Los Angeles,California,6037,756412,10056,746356
2020-12-31,Los Angeles,California,6037,770915,10345,760570
2021-01-01,Los Angeles,California,6037,790895,10552,780343
2021-01-02,Los Angeles,California,6037,806523,10682,795841
2021-01-03,Los Angeles,California,6037,818959,10773,808186
2021-01-04,Los Angeles,California,6037,827843,10850,816993
2021-01-05,Los Angeles,California,6037,840956,11071,829885
2021-01-06,Los Angeles,California,6037,852510,11328,841182
2021-01-07,Los Angeles,California,6037,871749,11545,860204
2021-01-08,Los Angeles,California,6037,889787,11863,877924
2021-01-09,Los Angeles,California,6037,906554,12084,894470
2021-01-10,Los Angeles,California,6037,920560,12250,908310
2021-01-11,Los Angeles,California,6037,933083,12387,920696
2021-01-12,Los Angeles,California,6037,944713,12674,932039
2021-01-13,Los Angeles,California,6037,958891,12955,945936
2021-01-14,Los Angeles,California,6037,975693,13234,962459
2021-01-15,Los Angeles,California,6037,990326,13489,976837
2021-01-16,Los Angeles,California,6037,1004322,13741,990581
2021-01-17,Los Angeles,California,6037,1015063,13848,1001215
2021-01-18,Los Angeles,California,6037,1024592,13936,1010656
2021-01-19,Los Angeles,California,6037,1032277,14122,1018155
2021-01-20,Los Angeles,California,6037,1038495,14384,1024111
2021-01-21,Los Angeles,California,6037,1046424,14641,1031783
2021-01-22,Los Angeles,California,6037,1055214,14894,1040320
2021-01-23,Los Angeles,California,6037,1065309,15162,1050147
2021-01-24,Los Angeles,California,6037,1073533,15260,1058273
2021-01-25,Los Angeles,California,6037,1079818,15303,1064515
2021-01-26,Los Angeles,California,6037,1085466,15592,1069874
2021-01-27,Los Angeles,California,6037,1092134,15897,1076237
2021-01-28,Los Angeles,California,6037,1098363,16107,1082256
2021-01-29,Los Angeles,California,6037,1104843,16332,1088511
2021-01-30,Los Angeles,California,6037,1111543,16647,1094896
2021-01-31,Los Angeles,California,6037,1117346,16770,1100576
2021-02-01,Los Angeles,California,6037,1121349,16854,1104495
2021-02-02,Los Angeles,California,6037,1125034,17057,1107977
2021-02-03,Los Angeles,California,6037,1129957,17308,1112649
2021-02-04,Los Angeles,California,6037,1134820,17539,1117281
2021-02-05,Los Angeles,California,6037,1139256,17764,1121492
2021-02-06,Los Angeles,California,6037,1143917,17955,1125962
2021-02-07,Los Angeles,California,6037,1146951,18044,1128907
2021-02-08,Los Angeles,California,6037,1149565,18135,1131430
2021-02-09,Los Angeles,California,6037,1152740,18360,1134380
2021-02-10,Los Angeles,California,6037,1155821,18500,1137321
2021-02-11,Los Angeles,California,6037,1159135,18658,1140477
2021-02-12,Los Angeles,California,6037,1162294,18789,1143505
2021-02-13,Los Angeles,California,6037,1165294,18984,1146310
2021-02-14,Los Angeles,California,6037,1167074,19066,1148008
2021-02-15,Los Angeles,California,6037,1168904,19095,1149809
2021-02-16,Los Angeles,California,6037,1170100,19215,1150885
2021-02-17,Los Angeles,California,6037,1172221,19368,1152853
2021-02-18,Los Angeles,California,6037,1174897,19514,1155383
2021-02-19,Los Angeles,California,6037,1177340,19662,1157678
2021-02-20,Los Angeles,California,6037,1179633,19793,1159840
2021-02-21,Los Angeles,California,6037,1181060,19885,1161175
2021-02-22,Los Angeles,California,6037,1181994,19904,1162090
2021-02-23,Los Angeles,California,6037,1183969,20057,1163912
2021-02-24,Los Angeles,California,6037,1186074,20987,1165087
2021-02-25,Los Angeles,California,6037,1188101,21102,1166999
2021-02-26,Los Angeles,California,6037,1189859,21241,1168618
2021-02-27,Los Angeles,California,6037,1191521,21328,1170193
2021-02-28,Los Angeles,California,6037,1192559,21435,1171124
2021-03-01,Los Angeles,California,6037,1193531,21467,1172064
2021-03-02,Los Angeles,California,6037,1194878,21554,1173324
2021-03-03,Los Angeles,California,6037,1196552,21669,1174883
2021-03-04,Los Angeles,California,6037,1198737,21778,1176959
2021-03-05,Los Angeles,California,6037,1200764,21910,1178854
2021-03-06,Los Angeles,California,6037,1202513,22008,1180505
2021-03-07,Los Angeles,California,6037,1203799,22029,1181770
2021-03-08,Los Angeles,California,6037,1204665,22041,1182624
2021-03-09,Los Angeles,California,6037,1205924,22099,1183825
2021-03-10,Los Angeles,California,6037,1207361,22213,1185148
2021-03-11,Los Angeles,California,6037,1208672,22304,1186368
2021-03-12,Los Angeles,California,6037,1208678,22304,1186374
2021-03-13,Los Angeles,California,6037,1210286,22446,1187840
2021-03-14,Los Angeles,California,6037,1210920,22474,1188446
2021-03-15,Los Angeles,California,6037,1211319,22476,1188843
2021-03-16,Los Angeles,California,6037,1211561,22519,1189042
2021-03-17,Los Angeles,California,6037,1212389,22580,1189809
2021-03-18,Los Angeles,California,6037,1213242,22664,1190578
2021-03-19,Los Angeles,California,6037,1213934,22722,1191212
2021-03-20,Los Angeles,California,6037,1214431,22777,1191654
2021-03-21,Los Angeles,California,6037,1214825,22810,1192015
2021-03-22,Los Angeles,California,6037,1215330,22834,1192496
2021-03-23,Los Angeles,California,6037,1215776,22871,1192905
2021-03-24,Los Angeles,California,6037,1216386,22960,1193426
2021-03-25,Los Angeles,California,6037,1216904,23020,1193884
2021-03-26,Los Angeles,California,6037,1217686,23055,1194631
2021-03-27,Los Angeles,California,6037,1218359,23080,1195279
2021-03-28,Los Angeles,California,6037,1218879,23103,1195776
2021-03-29,Los Angeles,California,6037,1219237,23101,1196136
2021-03-30,Los Angeles,California,6037,1219612,23110,1196502
2021-03-31,Los Angeles,California,6037,1220217,23143,1197074
2021-04-01,Los Angeles,California,6037,1220900,23189,1197711
2021-04-02,Los Angeles,California,6037,1221506,23235,1198271
2021-04-03,Los Angeles,California,6037,1222262,23274,1198988
2021-04-04,Los Angeles,California,6037,1222771,23301,1199470
2021-04-05,Los Angeles,California,6037,1223104,23301,1199803
2021-04-06,Los Angeles,California,6037,1223435,23302,1200133
2021-04-07,Los Angeles,California,6037,1223832,23340,1200492
2021-04-08,Los Angeles,California,6037,1224450,23388,1201062
2021-04-09,Los Angeles,California,6037,1225163,23431,1201732
2021-04-10,Los Angeles,California,6037,1225916,23467,1202449
2021-04-11,Los Angeles,California,6037,1226456,23493,1202963
2021-04-12,Los Angeles,California,6037,1226851,23503,1203348
2021-04-13,Los Angeles,California,6037,1227256,23505,1203751
2021-04-14,Los Angeles,California,6037,1227626,23553,1204073
2021-04-15,Los Angeles,California,6037,1228176,23579,1204597
2021-04-16,Los Angeles,California,6037,1228776,23601,1205175
2021-04-17,Los Angeles,California,6037,1229226,23627,1205599
2021-04-18,Los Angeles,California,6037,1229659,23653,1206006
2021-04-19,Los Angeles,California,6037,1229973,23648,1206325
2021-04-20,Los Angeles,California,6037,1230303,23668,1206635
2021-04-21,Los Angeles,California,6037,1230660,23702,1206958
2021-04-22,Los Angeles,California,6037,1231024,23736,1207288
2021-04-23,Los Angeles,California,6037,1231448,23762,1207686
2021-04-24,Los Angeles,California,6037,1231826,23785,1208041
2021-04-25,Los Angeles,California,6037,1232195,23802,1208393
2021-04-26,Los Angeles,California,6037,1232469,23799,1208670
2021-04-27,Los Angeles,California,6037,1232742,23802,1208940
2021-04-28,Los Angeles,California,6037,1233036,23831,1209205
2021-04-29,Los Angeles,California,6037,1233036,23858,1209178
2021-04-30,Los Angeles,California,6037,1233723,23899,1209824
2021-05-01,Los Angeles,California,6037,1234151,23919,1210232
2021-05-02,Los Angeles,California,6037,1234435,23946,1210489
2021-05-03,Los Angeles,California,6037,1234648,23943,1210705
2021-05-04,Los Angeles,California,6037,1234865,23942,1210923
2021-05-05,Los Angeles,California,6037,1235037,23957,1211080
2021-05-06,Los Angeles,California,6037,1235411,23977,1211434
2021-05-07,Los Angeles,California,6037,1235783,23991,1211792
2021-05-08,Los Angeles,California,6037,1236087,24008,1212079
2021-05-09,Los Angeles,California,6037,1236316,24022,1212294
2021-05-10,Los Angeles,California,6037,1236461,24026,1212435
2021-05-11,Los Angeles,California,6037,1236634,24030,1212604
2021-05-12,Los Angeles,California,6037,1236907,24048,1212859
2021-05-13,Los Angeles,California,6037,1237120,24067,1213053
2021-05-14,Los Angeles,California,6037,1237652,24083,1213569
2021-05-15,Los Angeles,California,6037,1237899,24101,1213798
2021-05-16,Los Angeles,California,6037,1238075,24115,1213960
2021-05-17,Los Angeles,California,6037,1238225,24120,1214105
2021-05-18,Los Angeles,California,6037,1238345,24123,1214222
2021-05-19,Los Angeles,California,6037,1238563,24133,1214430
2021-05-20,Los Angeles,California,6037,1238785,24143,1214642
2021-05-21,Los Angeles,California,6037,1239031,24168,1214863
2021-05-22,Los Angeles,California,6037,1239272,24180,1215092
2021-05-23,Los Angeles,California,6037,1239446,24192,1215254
2021-05-24,Los Angeles,California,6037,1239584,24197,1215387
2021-05-25,Los Angeles,California,6037,1239758,24201,1215557
2021-05-26,Los Angeles,California,6037,1239945,24212,1215733
2021-05-27,Los Angeles,California,6037,1243985,24321,1219664
2021-05-28,Los Angeles,California,6037,1244188,24348,1219840
2021-05-29,Los Angeles,California,6037,1244380,24357,1220023
2021-05-30,Los Angeles,California,6037,1244550,24359,1220191
2021-05-31,Los Angeles,California,6037,1244722,24360,1220362
2021-06-01,Los Angeles,California,6037,1244831,24364,1220467
2021-06-02,Los Angeles,California,6037,1244924,24367,1220557
2021-06-03,Los Angeles,California,6037,1245127,24375,1220752
2021-06-04,Los Angeles,California,6037,1245330,24386,1220944
