date,county,state,fips,cases,deaths,cured
2020-04-12,Cook,Georgia,13075,7,0,7
2020-04-12,Cook,Illinois,17031,14585,485,14100
2020-04-12,McCook,South Dakota,46087,2,1,1
2020-04-12,Cooke,Texas,48097,1,0,1
2020-04-13,Cook,Georgia,13075,7,0,7
2020-04-13,Cook,Illinois,17031,15474,543,14931
2020-04-13,McCook,South Dakota,46087,2,1,1
2020-04-13,Cooke,Texas,48097,1,0,1
2020-04-14,Cook,Georgia,13075,7,0,7
2020-04-14,Cook,Illinois,17031,16323,577,15746
2020-04-14,McCook,South Dakota,46087,2,1,1
2020-04-14,Cooke,Texas,48097,1,0,1
2020-04-15,Cook,Georgia,13075,9,0,9
2020-04-15,Cook,Illinois,17031,17306,630,16676
2020-04-15,McCook,South Dakota,46087,3,1,2
2020-04-15,Cooke,Texas,48097,2,0,2
2020-04-16,Cook,Georgia,13075,11,1,10
2020-04-16,Cook,Illinois,17031,18087,722,17365
2020-04-16,McCook,South Dakota,46087,3,1,2
2020-04-16,Cooke,Texas,48097,2,0,2
2020-04-17,Cook,Georgia,13075,12,1,11
2020-04-17,Cook,Illinois,17031,19391,760,18631
2020-04-17,McCook,South Dakota,46087,3,1,2
2020-04-17,Cooke,Texas,48097,2,0,2
2020-04-18,Cook,Georgia,13075,12,1,11
2020-04-18,Cook,Illinois,17031,20395,860,19535
2020-04-18,McCook,South Dakota,46087,3,1,2
2020-04-18,Cooke,Texas,48097,3,0,3
2020-04-19,Cook,Georgia,13075,12,1,11
2020-04-19,Cook,Illinois,17031,21272,877,20395
2020-04-19,McCook,South Dakota,46087,3,1,2
2020-04-19,Cooke,Texas,48097,3,0,3
2020-04-20,Cook,Georgia,13075,13,1,12
2020-04-20,Cook,Illinois,17031,22101,915,21186
2020-04-20,McCook,South Dakota,46087,3,1,2
2020-04-20,Cooke,Texas,48097,3,0,3
2020-04-21,Cook,Georgia,13075,13,1,12
2020-04-21,Cook,Illinois,17031,23181,1002,22179
2020-04-21,McCook,South Dakota,46087,3,1,2
2020-04-21,Cooke,Texas,48097,4,0,4
2020-04-22,Cook,Georgia,13075,15,1,14
2020-04-22,Cook,Illinois,17031,24546,1072,23474
2020-04-22,McCook,South Dakota,46087,3,1,2
